Total Number of Units,48548.0,40239.0,52732.0,45290.0,34920.0,40147.0,32606.0,27920.0,25342.0,29370.0,27606.0,404720.0,Housing
Median Year Structure Built,1939.0,1939.0,1995.6849816849817,1939.0,1939.0,1939.0,1939.0,1960.2706486234251,1942.6474660758793,1947.7998717126363,1944.5086641807413,1944.3332959200852,Housing
Owner Occupied,0.13957453116892743,0.3063226849046259,0.19788207843489186,0.21775552691583225,0.38930177366974766,0.42022906030081414,0.43092250671563126,0.5091035872007438,0.6911351619299405,0.6174969712544514,0.6521888215796091,0.38216941382307834,Housing
Renter Occupied,0.8604254688310725,0.6936773150953741,0.8021179215651082,0.7822444730841678,0.6106982263302523,0.5797709396991859,0.5690774932843687,0.4908964127992562,0.3088648380700595,0.38250302874554865,0.3478111784203909,0.6178305861769217,Housing
Vacant Units,0.16633022987558704,0.13882054723029896,0.15474474702268073,0.10911901081916538,0.0829324169530355,0.09744190101377438,0.09804943875360363,0.07542979942693409,0.04474784941993529,0.07255703098399728,0.049228428602477725,0.10747677406602095,Housing
For Rent,0.33622291021671824,0.12710347296813462,0.3667892156862745,0.24585188182921894,0.19406077348066297,0.29141104294478526,0.26212073819205506,0.1932573599240266,0.12874779541446207,0.24495541999061474,0.1949963208241354,0.2646788358085429,Housing
For Sale Only,0.004582043343653251,0.023630504833512353,0.04963235294117647,0.0,0.038328729281767955,0.024539877300613498,0.01376290272130122,0.06172839506172839,0.06966490299823633,0.02299389957766307,0.0,0.0248976964458136,Housing
"Rented or Sold, Not Occupied",0.07777089783281733,0.1774078052273541,0.10698529411764705,0.31485228652367464,0.11843922651933701,0.4138548057259714,0.32405380043791054,0.1486229819563153,0.12169312169312169,0.3580478648521821,0.32671081677704195,0.20010115407604948,Housing
"For Seasonal, Recreation or Occasional Use",0.20755417956656347,0.33208020050125314,0.23602941176470588,0.16471064346418454,0.1477900552486188,0.14084867075664623,0.07288082577416327,0.13247863247863248,0.048500881834215165,0.07414359455654622,0.09271523178807947,0.1862384477447239,Housing
Other Vacant,0.37386996904024766,0.3397780164697458,0.24056372549019608,0.2719546742209632,0.5013812154696132,0.12934560327198363,0.3271817328745699,0.46391263057929727,0.6313932980599647,0.2998592210229939,0.3855776306107432,0.3237850016092694,Housing
Median Year Moved in to Unit (Own),2009.1976427923844,2007.7036599763871,2013.7854349951124,2008.8848547717841,1999.849276527331,2006.9626524390244,2004.289811066127,2003.801498127341,2000.5150477122584,2000.3873517786562,2000.1714141668767,2004.4197714391898,Housing
Median Year Moved in to Unit (Rent),2013.0030159414046,2015.2757179007592,2015.319092516205,2014.5279112141793,2012.4788329519452,2014.0232211333616,2012.5900025900025,2013.239168618267,2011.5338288057405,2015.0420445177247,2012.198972099853,2014.1096533311083,Housing
Percent in Same House Last Year,0.8192329614852211,0.7721389396709324,0.7519047838936092,0.8005926672425376,0.8395338700579458,0.841798849103136,0.8825962146645259,0.9138070509642233,0.9247359932188225,0.8419816794309976,0.9082055505444658,0.8455140961567382,Housing
Percent Abroad Last Year,0.021510191895339686,0.01276782449725777,0.025754987070557813,0.01020971302428256,0.010294343879801035,0.01180545260973276,0.008319953291490293,0.006236789227838522,0.010501406858878517,0.011999836179710857,0.0061701766082330025,0.012385359069326068,Housing
Single Family Housing,0.0393631045563154,0.17142573125574692,0.037908670257149356,0.10326782954294546,0.27534364261168387,0.28953595536403715,0.40489480463718336,0.5030444126074498,0.8099992107963065,0.6917262512768131,0.73143519524741,0.3088703301047638,Structure Type
2-4 Units,0.16066573288292,0.23638758418449762,0.031119623757869985,0.269043939059395,0.43132875143184424,0.3364884051112163,0.2778323008035331,0.19452005730659025,0.1059111356641149,0.09298604017705141,0.18597406360936028,0.20939909072939317,Structure Type
5-9 Units,0.12682293812309467,0.13414846293396954,0.027004475460820753,0.1565025391918746,0.13424971363115693,0.1597628714474307,0.07940256394528615,0.06300143266475644,0.02754320890221766,0.024821246169560777,0.045026443526769544,0.09435412136785926,Structure Type
10-19 Units,0.14805965230287552,0.21096448718904545,0.049533490100887506,0.1521969529697505,0.10134593356242841,0.09084115874162453,0.059375575047537266,0.04699140401146132,0.021939862678557336,0.03697650663942799,0.01557632398753894,0.0931211701917375,Structure Type
20 Units or More,0.5230081568756695,0.24598026789930166,0.8539596449973451,0.3160300287039082,0.0577319587628866,0.12160310857598326,0.17125682389744218,0.18889684813753582,0.032830873648488676,0.15212802179094315,0.021517061508367748,0.2922588456216644,Structure Type
Other Type,0.0020804152591249896,0.001093466537438803,0.00047409542592733063,0.0029587105321262973,0.0,0.0017685007597080728,0.0072379316690179725,0.0035458452722063037,0.0017757083103148922,0.001361933946203609,0.00047091212055350287,0.001996441984581933,Structure Type
No Bedroom,0.3263780176320343,0.11665299833494869,0.3650534779640446,0.17405608302053432,0.0665807560137457,0.08630781876603483,0.12476231368459793,0.0667621776504298,0.03381737826533028,0.045624787197820905,0.02676954285300297,0.1540077090334058,Unit Size
1 Bedroom,0.3345142951305924,0.35077909490792514,0.326082833952818,0.34318834179730623,0.2406930126002291,0.29451764764490496,0.17576519658958473,0.15472779369627507,0.08318206929208428,0.1320394960844399,0.09820328914004202,0.25219905119588854,Unit Size
2 Bedrooms,0.23300650902199885,0.26106513581351426,0.22189562315102784,0.2709207330536542,0.3465349369988545,0.3180810521334097,0.34622462123535547,0.3758595988538682,0.36256017678162733,0.28018386108273746,0.3850249945663986,0.2977070567305792,Unit Size
3-4 Bedrooms,0.0941542391035676,0.23477223589055393,0.07693620571948721,0.19781408699492162,0.30853379152348226,0.27954766234089723,0.3312887198675091,0.3790830945558739,0.4643279930550075,0.4828736806264896,0.44903281895240166,0.2687339395137379,Unit Size
5 or More Bedrooms,0.011946939111806871,0.036730535053057976,0.010031859212622316,0.014020755133583572,0.03765750286368843,0.02154581911475328,0.02195914862295283,0.02356733524355301,0.0561123826059506,0.05927817500851209,0.04096935448815475,0.027352243526388615,Unit Size
Median Rent,1705.5332184568256,2846.1428978081412,1586.137111054895,2147.845030617051,2163.964358749635,2439.48575171962,2025.7279116465863,1806.5915004336514,2085.520745131245,2556.610664718773,2387.710437710438,2130.0673933225594,Housing Prices
Median Contract Rent,1637.8923766816145,2762.4675324675327,1528.8288288288288,2080.254703992657,2051.139912554653,2351.7352841102415,1909.330244313395,1629.9212598425197,1916.5867689357622,2421.7491369390104,2221.027696793003,2030.481368098807,Housing Prices
Median Rent as % of Household Income,27.158905671131375,20.058531746031747,26.81588888888889,23.258373679577463,23.80974315068493,21.288628158844766,23.080680885972107,28.369781078967943,29.144628099173552,25.33288793103448,25.53170173833486,24.75954651481888,Housing Prices
Median Home Value,1260570.824524313,2000000.003948853,1167618.2707993474,1277966.8226286687,1460194.5738558508,1555135.7186921653,1177820.796460177,934304.5927209705,995622.7522241151,1540882.4124671118,1262229.5081967213,1272929.693809271,Housing Prices
Vehicles Available,18699.0,34601.0,20168.0,30101.0,-666629397.0,38022.0,34925.0,37248.0,41036.0,43115.0,44013.0,-2666287467.0,Vehicles Available
Vehicles Homeowners,-71304.76217979571,0.4376463108002659,-198333.66203887347,0.34234743031792964,2.0000850337537694,0.5453158697596129,0.5701932712956335,0.6442225085910653,0.7540208597329174,-30924.334384784877,0.7048372071887852,3.750453492642847,Vehicles Available
Vehicles Renters,0.7013744050483983,0.5623536891997342,0.6677905593018644,0.6576525696820703,1.0000267794970943,0.4546841302403871,0.4298067287043665,0.3557774914089347,0.24597914026708256,0.28899454946074454,0.2951627928112149,1.0000798289766706,Vehicles Available
Vehicles Per Capita,0.252918182678912,0.499206486611265,0.23106711578561445,0.35634714872559814,-8450.755501749405,0.5080098871000067,0.4193835032481958,0.48010517768067745,0.48053773010445455,0.5850941117398798,0.5696664552620339,-3079.092108742824,Vehicles Available
Households with no Vehicle,0.5897017764929706,0.23911349666695525,0.5677555415956206,0.40638941211460294,0.21262178366225332,0.24846143231682075,0.2575402087796253,0.17405283954443326,0.12822207534699273,0.10697896398546203,0.10248790337943384,0.30574826560951435,Vehicles Available
Percent of Homeowning Households,0.20782439369799965,0.10259067357512953,0.22414965986394558,0.16332802185294787,0.1310660142776931,0.09936297366519997,0.11567900260396118,0.07084157662456247,0.08260115952423645,0.050237812128418546,0.07722864820656619,0.1069772832637923,Vehicles Available
Percent of Renting Households,0.6516482885366414,0.29940094849821114,0.6525229357798165,0.474051074076421,0.2646111366774045,0.3565308453922315,0.36496175908221795,0.2810921717171717,0.23030627256921224,0.1985795181879259,0.14985211961879724,0.42870137202362285,Vehicles Available
Median Household Income (B19013_001),82655.2210724365,185775.8620689655,94839.58252802474,130687.67908309455,125388.26574633304,176041.8951524457,129420.2397418165,99350.17165277097,108026.15933412604,144734.13631022326,130631.10181311019,126421.64321034614,Income
Median Family Income (B19113_001),97062.35011990408,208976.92060375505,129726.4355362947,166367.4762407603,163036.67262969588,205013.09344302554,129926.27345844504,96872.80393534785,111590.90909090909,179001.1797090051,148678.4140969163,147532.29134821155,Income
Per Capita Income,74147.60255907376,128818.37921283471,80048.42350083638,82715.03948100531,62477.08957456519,108967.82951432961,64301.17079145502,50498.99075828468,39181.097475291586,74337.32035989089,56094.5599979291,71482.32962134483,Income
Percent in Poverty,0.14895860435181507,0.04943490513960313,0.16583676372838269,0.12029777270817074,0.08451441508643817,0.07039897212147168,0.09674223017062207,0.14083097163360286,0.09892965635086387,0.07216316653703224,0.07093020228580355,0.10311054162545132,Income
Unemployment Rate,0.059825648566327064,0.03314520049886909,0.06978977510825535,0.03582331868636067,0.04717849966510382,0.040065177801207705,0.05297116307067211,0.06866593881390973,0.05868193219516142,0.057717861370829404,0.06062494436036678,0.05283849981784929,Employment
Percent Unemployment Female,0.48923432412561707,0.524341006616357,0.43501187316664336,0.4808618772830748,0.5199053918285331,0.4297325793156331,0.44715110701454075,0.49701502938511927,0.49712759932033335,0.4898407866444396,0.5037612392059112,0.4811127281738143,Employment
Percent Unemployment Male,0.57059132444071,0.5088041938825121,0.634777901941612,0.5549614414032858,0.5272731078365707,0.6103325984855746,0.6058200560561314,0.5716509094287905,0.561554332874828,0.5678770747263898,0.5568637051544556,0.5717257716440349,Employment
Employed Residents,44757.0,45651.0,53241.0,54603.0,45517.0,50029.0,50345.0,40054.0,46526.0,39002.0,42177.0,511902.0,Employment
Managerial Professional,0.5960408427731975,0.7380999320934919,0.6248192182716328,0.6917385491639654,0.6189555550673375,0.7770293229926643,0.5330618730757771,0.44285214959804264,0.3877186949232687,0.6431977847289883,0.5410531806434786,0.6035842798035561,Employment
Services,0.15642245905668387,0.03704190488707805,0.15551924268890516,0.1007270662784096,0.12652415580991716,0.06951967858641987,0.17284735326248882,0.22309881659759326,0.2575119288139965,0.10894313112148095,0.16912061075941864,0.14203890588432944,Employment
Sales and Office,0.1862055097526644,0.20043372543865415,0.13602298980109315,0.15248246433346152,0.18089944416371906,0.11517319954426433,0.1639487536001589,0.18182953013431866,0.2044663199071487,0.17927285780216398,0.17521397918296702,0.16893858590120767,Employment
Natural Resources,0.01854458520454901,0.009616437756018488,0.022595368231250353,0.018478838159075507,0.01959707362084496,0.012332846948769714,0.05998609593802761,0.05222949018824587,0.04717792202209517,0.021050202553715196,0.03639424330796406,0.028624619556086906,Employment
Production Transport Materials,0.04278660321290524,0.014807999824757398,0.06104318100711857,0.036573082065088,0.05402377133818134,0.025944951927881828,0.07015592412354753,0.09999001348179958,0.10312513433349095,0.047536023793651606,0.07821798610617162,0.05681360885481987,Employment
Workers 16 Years and Older,43787.0,44938.0,51935.0,53143.0,44956.0,48829.0,49280.0,38953.0,45504.0,37986.0,41033.0,500344.0,Journey to Work
Car,0.17678763103204148,0.33145667363923625,0.16844132088187158,0.25395630656906837,0.4192988700062283,0.2819431075795122,0.3899756493506494,0.5070469540215131,0.5319092827004219,0.4820986679302901,0.5040820802768503,0.3590869481796524,Journey to Work
Drove Alone,0.15123210085185101,0.26676754639725847,0.148859150861654,0.20606665035846677,0.34971972595426637,0.24501832927153946,0.3144074675324675,0.4000718814982158,0.4295886075949367,0.39696203864581686,0.4036507201520727,0.29428952880418274,Journey to Work
Carpooled,0.025555530180190467,0.06468912724197784,0.01958217002021758,0.04788965621060159,0.06957914405196192,0.03692477830797272,0.07556818181818181,0.10697507252329731,0.10232067510548523,0.08513662928447323,0.10043136012477762,0.06479741937546968,Journey to Work
Transit,0.2513988170004796,0.2541279095642886,0.27062674496967365,0.3202491391152174,0.2770931577542486,0.32495033688996294,0.285836038961039,0.24609144353451595,0.3114451476793249,0.21697467488021902,0.26810128433212294,0.27763498712885537,Journey to Work
Bike,0.0270856646950008,0.02423338822377498,0.03261769519591797,0.06333853941252846,0.03145297624343803,0.04714411517745602,0.056919642857142856,0.026493466485251457,0.00832893811533052,0.01697993997788659,0.02066629298369605,0.03349695409558224,Journey to Work
Walk,0.3365839176011145,0.09145934398504606,0.3128718590545875,0.10942174886626649,0.04809146721238544,0.05480349792131725,0.07197646103896103,0.04941853002336149,0.014592123769338959,0.046780392776286,0.03809129237443034,0.11037606126984635,Journey to Work
Other Journey Type,0.045264576244090714,0.06840535849392497,0.03571772407817464,0.043185367781269406,0.03361064151614913,0.03927993610354502,0.03273133116883117,0.03956049598233769,0.026656997187060476,0.03077449586689833,0.03519118758072771,0.039203028316518236,Journey to Work
Worked at Home,0.16287939342727292,0.23031732609372912,0.17972465581977473,0.20984889825564984,0.1904528872675505,0.2518790063282066,0.16256087662337662,0.1313891099530203,0.1070675105485232,0.20639182856841995,0.13386786245217264,0.18020202100954544,Journey to Work
Population Density per Acre,73933.0,69312.0,87282.0,84471.0,78884.0,74845.0,83277.0,77583.0,85396.0,73689.0,77261.0,865933.0,Population Density
